step,actic loss,critic loss,average distance,time
5630,-1.2835,0.7270,5.0334,0min5sec
5640,-1.2815,0.7259,5.0321,0min5sec
5650,-1.2795,0.7249,5.0308,0min5sec
5660,-1.2774,0.7239,5.0296,0min5sec
5670,-1.2754,0.7229,5.0283,0min5sec
5680,-1.2736,0.7219,5.0272,0min5sec
5690,-1.2716,0.7209,5.0259,0min5sec
5700,-1.2693,0.7199,5.0246,0min5sec
5710,-1.2674,0.7189,5.0232,0min5sec
5720,-1.2655,0.7179,5.0221,0min5sec
5730,-1.2638,0.7170,5.0212,0min5sec
5740,-1.2620,0.7160,5.0201,0min5sec
5750,-1.2601,0.7151,5.0189,0min5sec
5760,-1.2580,0.7141,5.0177,0min5sec
5770,-1.2561,0.7131,5.0164,0min5sec
5780,-1.2541,0.7121,5.0151,0min5sec
5790,-1.2521,0.7111,5.0139,0min5sec
5800,-1.2501,0.7101,5.0126,0min5sec
5810,-1.2482,0.7091,5.0114,0min5sec
5820,-1.2463,0.7081,5.0102,0min5sec
5830,-1.2443,0.7071,5.0089,0min5sec
5840,-1.2425,0.7062,5.0077,0min5sec
5850,-1.2411,0.7054,5.0071,0min5sec
5860,-1.2395,0.7047,5.0063,0min5sec
5870,-1.2376,0.7037,5.0051,0min5sec
5880,-1.2357,0.7028,5.0039,0min5sec
5890,-1.2337,0.7018,5.0026,0min5sec
5900,-1.2320,0.7010,5.0016,0min5sec
5910,-1.2301,0.7001,5.0005,0min5sec
5920,-1.2284,0.6992,4.9995,0min5sec
5930,-1.2266,0.6983,4.9985,0min5sec
5940,-1.2247,0.6974,4.9973,0min5sec
5950,-1.2228,0.6964,4.9960,0min5sec
5960,-1.2208,0.6955,4.9948,0min5sec
5970,-1.2189,0.6945,4.9936,0min5sec
5980,-1.2171,0.6936,4.9924,0min5sec
5990,-1.2153,0.6927,4.9913,0min5sec
6000,-1.2134,0.6918,4.9902,0min5sec
6010,-1.2117,0.6909,4.9890,0min5sec
6020,-1.2098,0.6900,4.9878,0min5sec
6030,-1.2080,0.6890,4.9866,0min5sec
6040,-1.2061,0.6881,4.9854,0min5sec
6050,-1.2043,0.6872,4.9842,0min5sec
6060,-1.2025,0.6863,4.9832,0min5sec
6070,-1.2007,0.6854,4.9822,0min5sec
6080,-1.1988,0.6845,4.9811,0min5sec
6090,-1.1970,0.6836,4.9799,0min5sec
6100,-1.1952,0.6827,4.9787,0min5sec
6110,-1.1934,0.6818,4.9775,0min5sec
6120,-1.1916,0.6809,4.9762,0min5sec
6130,-1.1900,0.6800,4.9751,0min5sec
6140,-1.1885,0.6792,4.9743,0min5sec
6150,-1.1869,0.6784,4.9733,0min5sec
6160,-1.1856,0.6777,4.9726,0min5sec
6170,-1.1841,0.6771,4.9721,0min5sec
6180,-1.1823,0.6764,4.9712,0min5sec
6190,-1.1806,0.6757,4.9703,0min5sec
6200,-1.1788,0.6749,4.9693,0min5sec
6210,-1.1771,0.6741,4.9682,0min5sec
6220,-1.1755,0.6733,4.9672,0min5sec
6230,-1.1738,0.6724,4.9661,0min5sec
6240,-1.1722,0.6716,4.9650,0min5sec
6250,-1.1705,0.6707,4.9639,0min5sec
6260,-1.1688,0.6699,4.9628,0min5sec
6270,-1.1672,0.6691,4.9619,0min5sec
6280,-1.1656,0.6683,4.9610,0min5sec
6290,-1.1639,0.6675,4.9600,0min5sec
6300,-1.1624,0.6667,4.9593,0min5sec
6310,-1.1611,0.6661,4.9586,0min5sec
6320,-1.1602,0.6656,4.9585,0min5sec
6330,-1.1589,0.6649,4.9578,0min5sec
6340,-1.1573,0.6641,4.9568,0min5sec
6350,-1.1557,0.6633,4.9558,0min5sec
6360,-1.1540,0.6624,4.9547,0min5sec
6370,-1.1524,0.6616,4.9536,0min5sec
6380,-1.1507,0.6608,4.9525,0min5sec
6390,-1.1491,0.6600,4.9515,0min5sec
6400,-1.1475,0.6592,4.9506,0min5sec
6410,-1.1461,0.6584,4.9496,0min5sec
6420,-1.1444,0.6577,4.9485,0min5sec
6430,-1.1426,0.6569,4.9474,0min5sec
6440,-1.1410,0.6560,4.9463,0min5sec
6450,-1.1395,0.6552,4.9453,0min5sec
6460,-1.1380,0.6545,4.9443,0min5sec
6470,-1.1363,0.6536,4.9432,0min5sec
6480,-1.1347,0.6528,4.9422,0min5sec
6490,-1.1332,0.6520,4.9411,0min5sec
6500,-1.1315,0.6513,4.9401,0min5sec
6510,-1.1299,0.6505,4.9392,0min5sec
6520,-1.1285,0.6497,4.9382,0min5sec
6530,-1.1269,0.6490,4.9373,0min5sec
6540,-1.1254,0.6482,4.9365,0min5sec
6550,-1.1242,0.6476,4.9357,0min5sec
6560,-1.1229,0.6468,4.9349,0min5sec
6570,-1.1214,0.6461,4.9341,0min5sec
6580,-1.1204,0.6454,4.9333,0min5sec
6590,-1.1188,0.6447,4.9324,0min5sec
6600,-1.1174,0.6439,4.9314,0min5sec
6610,-1.1160,0.6432,4.9305,0min5sec
6620,-1.1146,0.6424,4.9295,0min5sec
6630,-1.1130,0.6416,4.9285,0min5sec
6640,-1.1114,0.6409,4.9277,0min5sec
6650,-1.1100,0.6402,4.9268,0min5sec
6660,-1.1087,0.6394,4.9259,0min5sec
6670,-1.1073,0.6386,4.9249,0min5sec
6680,-1.1057,0.6379,4.9239,0min5sec
6690,-1.1044,0.6371,4.9229,0min5sec
6700,-1.1029,0.6364,4.9221,0min5sec
6710,-1.1013,0.6357,4.9213,0min5sec
6720,-1.0998,0.6350,4.9204,0min5sec
6730,-1.0982,0.6343,4.9195,0min5sec
6740,-1.0968,0.6335,4.9185,0min5sec
6750,-1.0954,0.6328,4.9176,0min5sec
6760,-1.0941,0.6321,4.9167,0min5sec
6770,-1.0927,0.6314,4.9159,0min5sec
6780,-1.0913,0.6307,4.9150,0min5sec
6790,-1.0899,0.6300,4.9141,0min5sec
6800,-1.0884,0.6292,4.9132,0min5sec
6810,-1.0869,0.6285,4.9122,0min5sec
6820,-1.0855,0.6279,4.9113,0min5sec
6830,-1.0841,0.6271,4.9103,0min5sec
6840,-1.0827,0.6264,4.9094,0min5sec
6850,-1.0812,0.6257,4.9085,0min5sec
6860,-1.0798,0.6251,4.9077,0min5sec
6870,-1.0784,0.6244,4.9069,0min5sec
6880,-1.0770,0.6237,4.9061,0min5sec
6890,-1.0758,0.6231,4.9055,0min5sec
6900,-1.0744,0.6225,4.9048,0min5sec
6910,-1.0729,0.6218,4.9040,0min5sec
6920,-1.0716,0.6211,4.9032,0min5sec
6930,-1.0705,0.6205,4.9025,0min5sec
6940,-1.0691,0.6199,4.9016,0min5sec
6950,-1.0679,0.6192,4.9008,0min5sec
6960,-1.0666,0.6186,4.9001,0min5sec
6970,-1.0652,0.6179,4.8992,0min5sec
6980,-1.0639,0.6172,4.8984,0min5sec
6990,-1.0626,0.6165,4.8975,0min5sec
7000,-1.0612,0.6158,4.8966,0min5sec
7010,-1.0599,0.6151,4.8957,0min5sec
7020,-1.0585,0.6144,4.8949,0min5sec
7030,-1.0574,0.6138,4.8942,0min5sec
7040,-1.0563,0.6131,4.8934,0min5sec
7050,-1.0548,0.6125,4.8925,0min5sec
7060,-1.0534,0.6118,4.8916,0min5sec
7070,-1.0522,0.6111,4.8907,0min5sec
7080,-1.0510,0.6105,4.8899,0min5sec
7090,-1.0498,0.6098,4.8890,0min5sec
7100,-1.0484,0.6091,4.8881,0min5sec
7110,-1.0471,0.6084,4.8873,0min5sec
7120,-1.0458,0.6078,4.8865,0min5sec
7130,-1.0446,0.6071,4.8856,0min5sec
7140,-1.0433,0.6065,4.8849,0min5sec
7150,-1.0420,0.6058,4.8842,0min5sec
7160,-1.0409,0.6052,4.8834,0min5sec
7170,-1.0396,0.6045,4.8826,0min5sec
7180,-1.0384,0.6038,4.8817,0min5sec
7190,-1.0369,0.6032,4.8809,0min5sec
7200,-1.0358,0.6026,4.8801,0min5sec
7210,-1.0347,0.6020,4.8795,0min5sec
7220,-1.0338,0.6015,4.8790,0min5sec
7230,-1.0323,0.6009,4.8782,0min5sec
7240,-1.0310,0.6002,4.8773,0min5sec
7250,-1.0297,0.5995,4.8764,0min5sec
7260,-1.0284,0.5989,4.8755,0min5sec
7270,-1.0272,0.5983,4.8747,0min5sec
7280,-1.0259,0.5976,4.8739,0min5sec
7290,-1.0247,0.5970,4.8730,0min5sec
7300,-1.0234,0.5963,4.8722,0min5sec
7310,-1.0221,0.5957,4.8713,0min5sec
7320,-1.0209,0.5950,4.8705,0min5sec
7330,-1.0198,0.5944,4.8697,0min5sec
7340,-1.0185,0.5938,4.8688,0min5sec
7350,-1.0175,0.5931,4.8679,0min5sec
7360,-1.0165,0.5926,4.8672,0min5sec
7370,-1.0156,0.5921,4.8667,0min5sec
7380,-1.0144,0.5915,4.8660,0min5sec
7390,-1.0132,0.5909,4.8651,0min5sec
7400,-1.0119,0.5903,4.8643,0min5sec
7410,-1.0108,0.5897,4.8634,0min5sec
7420,-1.0095,0.5890,4.8627,0min5sec
7430,-1.0083,0.5884,4.8619,0min5sec
7440,-1.0070,0.5878,4.8610,0min5sec
7450,-1.0058,0.5872,4.8602,0min5sec
7460,-1.0047,0.5866,4.8595,0min5sec
7470,-1.0034,0.5860,4.8587,0min5sec
7480,-1.0022,0.5854,4.8578,0min5sec
7490,-1.0010,0.5848,4.8570,0min5sec
7500,-0.9997,0.5841,4.8562,0min5sec
7510,-0.9985,0.5835,4.8554,0min5sec
7520,-0.9972,0.5830,4.8547,0min5sec
7530,-0.9961,0.5824,4.8539,0min5sec
7540,-0.9948,0.5817,4.8530,0min5sec
7550,-0.9937,0.5812,4.8524,0min5sec
7560,-0.9925,0.5806,4.8518,0min5sec
7570,-0.9913,0.5800,4.8510,0min5sec
7580,-0.9901,0.5794,4.8502,0min5sec
7590,-0.9889,0.5788,4.8494,0min5sec
7600,-0.9877,0.5782,4.8486,0min5sec
7610,-0.9865,0.5776,4.8478,0min5sec
7620,-0.9854,0.5770,4.8469,0min5sec
7630,-0.9842,0.5763,4.8461,0min5sec
7640,-0.9832,0.5758,4.8455,0min5sec
7650,-0.9821,0.5753,4.8450,0min5sec
7660,-0.9809,0.5747,4.8443,0min5sec
7670,-0.9798,0.5741,4.8435,0min5sec
7680,-0.9786,0.5735,4.8427,0min5sec
7690,-0.9775,0.5729,4.8419,0min5sec
7700,-0.9763,0.5723,4.8411,0min5sec
7710,-0.9752,0.5717,4.8403,0min5sec
7720,-0.9741,0.5711,4.8395,0min5sec
7730,-0.9731,0.5706,4.8389,0min5sec
7740,-0.9721,0.5701,4.8384,0min5sec
7750,-0.9711,0.5696,4.8380,0min5sec
7760,-0.9701,0.5690,4.8373,0min5sec
7770,-0.9689,0.5684,4.8365,0min5sec
7780,-0.9678,0.5678,4.8357,0min5sec
7790,-0.9667,0.5673,4.8349,0min5sec
7800,-0.9657,0.5667,4.8342,0min5sec
7810,-0.9649,0.5663,4.8339,0min5sec
7820,-0.9641,0.5659,4.8336,0min5sec
7830,-0.9632,0.5655,4.8332,0min5sec
7840,-0.9625,0.5651,4.8328,0min5sec
7850,-0.9616,0.5646,4.8324,0min5sec
7860,-0.9605,0.5641,4.8318,0min5sec
7870,-0.9594,0.5635,4.8311,0min5sec
7880,-0.9584,0.5630,4.8304,0min5sec
7890,-0.9572,0.5624,4.8296,0min5sec
7900,-0.9561,0.5618,4.8288,0min5sec
7910,-0.9551,0.5613,4.8281,0min5sec
7920,-0.9539,0.5607,4.8273,0min5sec
7930,-0.9528,0.5601,4.8264,0min5sec
7940,-0.9517,0.5595,4.8256,0min5sec
7950,-0.9506,0.5590,4.8249,0min5sec
7960,-0.9495,0.5585,4.8243,0min5sec
7970,-0.9486,0.5579,4.8237,0min5sec
7980,-0.9475,0.5574,4.8230,0min5sec
7990,-0.9465,0.5568,4.8222,0min5sec
8000,-0.9454,0.5562,4.8214,0min5sec
8010,-0.9443,0.5557,4.8207,0min5sec
8020,-0.9432,0.5552,4.8200,0min5sec
8030,-0.9423,0.5547,4.8194,0min5sec
8040,-0.9413,0.5541,4.8187,0min5sec
8050,-0.9402,0.5536,4.8180,0min5sec
8060,-0.9392,0.5530,4.8173,0min5sec
8070,-0.9382,0.5525,4.8165,0min5sec
8080,-0.9371,0.5520,4.8159,0min5sec
8090,-0.9361,0.5514,4.8153,0min5sec
8100,-0.9352,0.5509,4.8147,0min5sec
8110,-0.9343,0.5505,4.8142,0min5sec
8120,-0.9333,0.5500,4.8138,0min5sec
8130,-0.9324,0.5495,4.8133,0min5sec
8140,-0.9315,0.5490,4.8127,0min5sec
8150,-0.9304,0.5485,4.8120,0min5sec
8160,-0.9294,0.5479,4.8113,0min5sec
8170,-0.9283,0.5474,4.8106,0min5sec
8180,-0.9273,0.5469,4.8099,0min5sec
8190,-0.9262,0.5463,4.8092,0min5sec
8200,-0.9252,0.5458,4.8085,0min5sec
8210,-0.9243,0.5453,4.8079,0min5sec
8220,-0.9232,0.5448,4.8073,0min5sec
8230,-0.9222,0.5443,4.8066,0min5sec
8240,-0.9211,0.5438,4.8059,0min5sec
8250,-0.9200,0.5433,4.8052,0min5sec
8260,-0.9190,0.5427,4.8045,0min5sec
8270,-0.9181,0.5422,4.8039,0min5sec
8280,-0.9172,0.5418,4.8035,0min5sec
8290,-0.9169,0.5415,4.8034,0min5sec
8300,-0.9160,0.5412,4.8032,0min5sec
8310,-0.9150,0.5408,4.8026,0min5sec
8320,-0.9140,0.5403,4.8020,0min5sec
8330,-0.9133,0.5399,4.8017,0min5sec
8340,-0.9124,0.5395,4.8016,0min5sec
8350,-0.9117,0.5391,4.8015,0min5sec
8360,-0.9108,0.5387,4.8015,0min5sec
8370,-0.9099,0.5383,4.8012,0min5sec
8380,-0.9090,0.5379,4.8008,0min5sec
8390,-0.9081,0.5374,4.8003,0min5sec
8400,-0.9072,0.5369,4.7998,0min5sec
8410,-0.9062,0.5364,4.7992,0min5sec
8420,-0.9053,0.5359,4.7986,0min5sec
8430,-0.9043,0.5355,4.7981,0min5sec
8440,-0.9033,0.5350,4.7976,0min5sec
8450,-0.9023,0.5345,4.7970,0min5sec
8460,-0.9013,0.5340,4.7963,0min5sec
8470,-0.9003,0.5335,4.7957,0min5sec
8480,-0.8993,0.5330,4.7950,0min5sec
8490,-0.8984,0.5325,4.7943,0min5sec
8500,-0.8976,0.5321,4.7937,0min5sec
8510,-0.8967,0.5316,4.7933,0min5sec
8520,-0.8958,0.5311,4.7927,0min5sec
8530,-0.8948,0.5307,4.7921,0min5sec
8540,-0.8939,0.5302,4.7914,0min5sec
8550,-0.8929,0.5297,4.7907,0min5sec
8560,-0.8920,0.5292,4.7901,0min5sec
8570,-0.8910,0.5287,4.7895,0min5sec
8580,-0.8901,0.5282,4.7888,0min5sec
8590,-0.8892,0.5277,4.7881,0min5sec
8600,-0.8883,0.5272,4.7875,0min5sec
8610,-0.8875,0.5268,4.7869,0min5sec
8620,-0.8867,0.5264,4.7864,0min5sec
8630,-0.8857,0.5259,4.7858,0min5sec
8640,-0.8848,0.5254,4.7851,0min5sec
8650,-0.8838,0.5249,4.7844,0min5sec
8660,-0.8828,0.5244,4.7838,0min5sec
8670,-0.8819,0.5240,4.7832,0min5sec
8680,-0.8810,0.5235,4.7826,0min5sec
8690,-0.8802,0.5232,4.7822,0min5sec
8700,-0.8793,0.5228,4.7818,0min5sec
8710,-0.8785,0.5224,4.7813,0min5sec
8720,-0.8776,0.5220,4.7808,0min5sec
8730,-0.8768,0.5215,4.7802,0min5sec
8740,-0.8758,0.5210,4.7796,0min5sec
8750,-0.8749,0.5206,4.7790,0min5sec
8760,-0.8740,0.5201,4.7783,0min5sec
8770,-0.8731,0.5196,4.7776,0min5sec
8780,-0.8723,0.5191,4.7770,0min5sec
8790,-0.8714,0.5187,4.7764,0min5sec
8800,-0.8706,0.5183,4.7759,0min5sec
8810,-0.8701,0.5181,4.7758,0min5sec
8820,-0.8694,0.5178,4.7755,0min5sec
8830,-0.8687,0.5174,4.7752,0min5sec
8840,-0.8679,0.5170,4.7747,0min5sec
8850,-0.8671,0.5166,4.7743,0min5sec
8860,-0.8666,0.5164,4.7742,0min5sec
8870,-0.8660,0.5161,4.7739,0min5sec
8880,-0.8651,0.5156,4.7733,0min5sec
8890,-0.8644,0.5152,4.7729,0min5sec
8900,-0.8636,0.5148,4.7724,0min5sec
8910,-0.8629,0.5144,4.7719,0min5sec
8920,-0.8620,0.5140,4.7712,0min5sec
8930,-0.8612,0.5135,4.7706,0min5sec
8940,-0.8603,0.5131,4.7702,0min5sec
8950,-0.8596,0.5127,4.7698,0min5sec
8960,-0.8589,0.5124,4.7694,0min5sec
8970,-0.8581,0.5120,4.7690,0min5sec
8980,-0.8573,0.5115,4.7685,0min5sec
8990,-0.8565,0.5111,4.7679,0min5sec
9000,-0.8557,0.5107,4.7674,0min5sec
9010,-0.8548,0.5102,4.7667,0min5sec
9020,-0.8540,0.5098,4.7662,0min5sec
9030,-0.8533,0.5095,4.7658,0min5sec
9040,-0.8528,0.5092,4.7659,0min5sec
9050,-0.8523,0.5090,4.7661,0min5sec
9060,-0.8520,0.5088,4.7663,0min5sec
9070,-0.8513,0.5086,4.7666,0min5sec
9080,-0.8506,0.5084,4.7665,0min5sec
9090,-0.8498,0.5080,4.7661,0min5sec
9100,-0.8489,0.5076,4.7655,0min5sec
9110,-0.8481,0.5072,4.7650,0min5sec
9120,-0.8474,0.5068,4.7646,0min5sec
9130,-0.8468,0.5065,4.7643,0min5sec
9140,-0.8465,0.5063,4.7643,0min5sec
9150,-0.8465,0.5063,4.7649,0min5sec
9160,-0.8462,0.5064,4.7658,0min5sec
9170,-0.8455,0.5063,4.7663,0min5sec
9180,-0.8451,0.5062,4.7666,0min5sec
9190,-0.8445,0.5059,4.7669,0min5sec
9200,-0.8440,0.5056,4.7670,0min5sec
9210,-0.8433,0.5053,4.7669,0min5sec
9220,-0.8427,0.5050,4.7667,0min5sec
9230,-0.8419,0.5047,4.7665,0min5sec
9240,-0.8414,0.5043,4.7663,0min5sec
9250,-0.8412,0.5041,4.7664,0min5sec
9260,-0.8406,0.5038,4.7664,0min5sec
9270,-0.8400,0.5035,4.7662,0min5sec
9280,-0.8393,0.5031,4.7661,0min5sec
9290,-0.8387,0.5028,4.7659,0min5sec
9300,-0.8381,0.5025,4.7658,0min5sec
9310,-0.8375,0.5021,4.7656,0min5sec
9320,-0.8368,0.5018,4.7654,0min5sec
9330,-0.8359,0.5015,4.7652,0min5sec
9340,-0.8354,0.5012,4.7650,0min5sec
9350,-0.8347,0.5009,4.7648,0min5sec
9360,-0.8338,0.5005,4.7646,0min5sec
9370,-0.8333,0.5002,4.7644,0min5sec
9380,-0.8329,0.5001,4.7647,0min5sec
9390,-0.8323,0.4997,4.7646,0min5sec
9400,-0.8317,0.4994,4.7643,0min5sec
9410,-0.8310,0.4991,4.7643,0min5sec
9420,-0.8304,0.4988,4.7640,0min5sec
9430,-0.8296,0.4985,4.7636,0min5sec
9440,-0.8289,0.4981,4.7632,0min5sec
9450,-0.8282,0.4977,4.7628,0min5sec
9460,-0.8275,0.4973,4.7624,0min5sec
9470,-0.8268,0.4970,4.7620,0min5sec
9480,-0.8260,0.4966,4.7616,0min5sec
9490,-0.8253,0.4962,4.7613,0min5sec
9500,-0.8245,0.4959,4.7609,0min5sec
9510,-0.8238,0.4955,4.7605,0min5sec
9520,-0.8232,0.4951,4.7602,0min5sec
9530,-0.8225,0.4947,4.7597,0min5sec
9540,-0.8216,0.4944,4.7593,0min5sec
9550,-0.8208,0.4940,4.7589,0min5sec
9560,-0.8201,0.4936,4.7584,0min5sec
9570,-0.8194,0.4933,4.7580,0min5sec
9580,-0.8186,0.4930,4.7578,0min5sec
9590,-0.8180,0.4927,4.7577,0min5sec
9600,-0.8176,0.4925,4.7578,0min5sec
9610,-0.8173,0.4923,4.7579,0min5sec
9620,-0.8168,0.4920,4.7580,0min5sec
9630,-0.8162,0.4917,4.7580,0min5sec
9640,-0.8155,0.4914,4.7578,0min5sec
9650,-0.8146,0.4910,4.7576,0min5sec
9660,-0.8140,0.4907,4.7573,0min5sec
9670,-0.8132,0.4904,4.7571,0min5sec
9680,-0.8126,0.4900,4.7568,0min5sec
9690,-0.8121,0.4897,4.7566,0min5sec
9700,-0.8115,0.4894,4.7565,0min5sec
9710,-0.8108,0.4891,4.7562,0min5sec
9720,-0.8101,0.4888,4.7558,0min5sec
9730,-0.8095,0.4885,4.7555,0min5sec
9740,-0.8088,0.4881,4.7553,0min5sec
9750,-0.8082,0.4878,4.7550,0min5sec
9760,-0.8075,0.4875,4.7548,0min5sec
9770,-0.8068,0.4872,4.7548,0min5sec
9780,-0.8062,0.4869,4.7545,0min5sec
9790,-0.8056,0.4865,4.7542,0min5sec
9800,-0.8050,0.4862,4.7541,0min5sec
9810,-0.8043,0.4859,4.7538,0min5sec
9820,-0.8036,0.4855,4.7535,0min5sec
9830,-0.8030,0.4852,4.7532,0min5sec
9840,-0.8023,0.4849,4.7529,0min5sec
9850,-0.8017,0.4846,4.7528,0min5sec
9860,-0.8010,0.4843,4.7526,0min5sec
9870,-0.8003,0.4840,4.7523,0min5sec
9880,-0.7996,0.4837,4.7520,0min5sec
9890,-0.7990,0.4834,4.7517,0min5sec
9900,-0.7984,0.4830,4.7514,0min5sec
9910,-0.7976,0.4827,4.7512,0min5sec
9920,-0.7969,0.4824,4.7509,0min5sec
9930,-0.7963,0.4820,4.7505,0min5sec
9940,-0.7956,0.4817,4.7501,0min5sec
9950,-0.7948,0.4813,4.7497,0min5sec
9960,-0.7942,0.4810,4.7494,0min5sec
9970,-0.7936,0.4807,4.7489,0min5sec
9980,-0.7929,0.4803,4.7485,0min5sec
9990,-0.7922,0.4800,4.7481,0min5sec
10000,-0.7915,0.4796,4.7477,0min5sec
10010,-0.7909,0.4793,4.7473,0min5sec
10020,-0.7903,0.4789,4.7469,0min5sec
10030,-0.7896,0.4786,4.7465,0min5sec
10040,-0.7890,0.4783,4.7462,0min5sec
10050,-0.7884,0.4779,4.7459,0min5sec
10060,-0.7878,0.4776,4.7455,0min5sec
10070,-0.7873,0.4773,4.7453,0min5sec
10080,-0.7867,0.4771,4.7454,0min5sec
10090,-0.7861,0.4768,4.7453,0min5sec
10100,-0.7855,0.4765,4.7451,0min5sec
10110,-0.7849,0.4762,4.7448,0min5sec
10120,-0.7843,0.4758,4.7445,0min5sec
10130,-0.7836,0.4755,4.7441,0min5sec
10140,-0.7830,0.4752,4.7439,0min5sec
10150,-0.7824,0.4749,4.7438,0min5sec
10160,-0.7819,0.4746,4.7436,0min5sec
10170,-0.7814,0.4743,4.7434,0min5sec
10180,-0.7808,0.4740,4.7432,0min5sec
10190,-0.7802,0.4737,4.7429,0min5sec
10200,-0.7795,0.4734,4.7427,0min5sec
10210,-0.7789,0.4731,4.7424,0min5sec
10220,-0.7784,0.4728,4.7421,0min5sec
10230,-0.7778,0.4725,4.7418,0min5sec
10240,-0.7772,0.4721,4.7415,0min5sec
10250,-0.7765,0.4718,4.7412,0min5sec
10260,-0.7759,0.4715,4.7409,0min5sec
10270,-0.7752,0.4712,4.7406,0min5sec
10280,-0.7748,0.4709,4.7404,0min5sec
10290,-0.7743,0.4707,4.7404,0min5sec
10300,-0.7738,0.4704,4.7402,0min5sec
10310,-0.7731,0.4701,4.7399,0min5sec
10320,-0.7725,0.4698,4.7396,0min5sec
10330,-0.7720,0.4695,4.7393,0min5sec
10340,-0.7714,0.4691,4.7390,0min5sec
10350,-0.7708,0.4688,4.7386,0min5sec
10360,-0.7702,0.4685,4.7382,0min5sec
10370,-0.7696,0.4681,4.7377,0min5sec
10380,-0.7690,0.4678,4.7374,0min5sec
10390,-0.7684,0.4675,4.7371,0min5sec
10400,-0.7678,0.4672,4.7368,0min5sec
10410,-0.7671,0.4669,4.7365,0min5sec
10420,-0.7665,0.4665,4.7361,0min5sec
10430,-0.7658,0.4663,4.7358,0min5sec
10440,-0.7652,0.4659,4.7354,0min5sec
10450,-0.7646,0.4656,4.7350,0min5sec
10460,-0.7640,0.4653,4.7346,0min5sec
10470,-0.7634,0.4649,4.7342,0min5sec
10480,-0.7628,0.4646,4.7338,0min5sec
10490,-0.7622,0.4643,4.7335,0min5sec
10500,-0.7615,0.4640,4.7331,0min5sec
10510,-0.7609,0.4636,4.7327,0min5sec
10520,-0.7603,0.4633,4.7323,0min5sec
10530,-0.7598,0.4630,4.7320,0min5sec
10540,-0.7592,0.4626,4.7316,0min5sec
10550,-0.7586,0.4623,4.7312,0min5sec
10560,-0.7580,0.4620,4.7309,0min5sec
10570,-0.7573,0.4617,4.7305,0min5sec
10580,-0.7567,0.4614,4.7301,0min5sec
10590,-0.7563,0.4611,4.7298,0min5sec
10600,-0.7557,0.4608,4.7295,0min5sec
10610,-0.7551,0.4605,4.7293,0min5sec
10620,-0.7546,0.4602,4.7290,0min5sec
10630,-0.7541,0.4599,4.7287,0min5sec
10640,-0.7536,0.4597,4.7286,0min5sec
10650,-0.7530,0.4594,4.7284,0min5sec
10660,-0.7523,0.4591,4.7282,0min5sec
10670,-0.7518,0.4588,4.7278,0min5sec
10680,-0.7513,0.4585,4.7276,0min5sec
10690,-0.7509,0.4583,4.7275,0min5sec
10700,-0.7505,0.4581,4.7275,0min5sec
10710,-0.7500,0.4578,4.7272,0min5sec
10720,-0.7494,0.4575,4.7269,0min5sec
10730,-0.7487,0.4572,4.7266,0min5sec
10740,-0.7481,0.4569,4.7263,0min5sec
10750,-0.7476,0.4566,4.7260,0min5sec
10760,-0.7470,0.4563,4.7257,0min5sec
10770,-0.7464,0.4560,4.7254,0min5sec
10780,-0.7458,0.4557,4.7251,0min5sec
10790,-0.7452,0.4554,4.7247,0min5sec
10800,-0.7446,0.4551,4.7244,0min5sec
10810,-0.7440,0.4548,4.7241,0min5sec
10820,-0.7434,0.4545,4.7237,0min5sec
10830,-0.7429,0.4542,4.7234,0min5sec
10840,-0.7423,0.4539,4.7232,0min5sec
10850,-0.7417,0.4536,4.7228,0min5sec
10860,-0.7412,0.4533,4.7225,0min5sec
10870,-0.7405,0.4530,4.7222,0min5sec
10880,-0.7400,0.4527,4.7219,0min5sec
10890,-0.7394,0.4524,4.7216,0min5sec
10900,-0.7389,0.4521,4.7213,0min5sec
10910,-0.7383,0.4519,4.7209,0min5sec
10920,-0.7378,0.4516,4.7207,0min5sec
10930,-0.7372,0.4513,4.7203,0min5sec
10940,-0.7366,0.4510,4.7201,0min5sec
10950,-0.7360,0.4508,4.7199,0min5sec
10960,-0.7355,0.4505,4.7197,0min5sec
10970,-0.7350,0.4503,4.7195,0min5sec
10980,-0.7344,0.4500,4.7192,0min5sec
10990,-0.7338,0.4497,4.7189,0min5sec
11000,-0.7332,0.4495,4.7186,0min5sec
11010,-0.7326,0.4492,4.7184,0min5sec
11020,-0.7321,0.4489,4.7180,0min5sec
11030,-0.7315,0.4486,4.7177,0min5sec
11040,-0.7309,0.4483,4.7173,0min5sec
11050,-0.7304,0.4480,4.7170,0min5sec
11060,-0.7298,0.4477,4.7167,0min5sec
11070,-0.7292,0.4474,4.7163,0min5sec
11080,-0.7286,0.4471,4.7159,0min5sec
11090,-0.7281,0.4468,4.7156,0min5sec
11100,-0.7275,0.4465,4.7152,0min5sec
11110,-0.7270,0.4462,4.7148,0min5sec
11120,-0.7264,0.4459,4.7144,0min5sec
11130,-0.7258,0.4456,4.7140,0min5sec
11140,-0.7253,0.4453,4.7136,0min5sec
11150,-0.7248,0.4450,4.7132,0min5sec
11160,-0.7243,0.4447,4.7130,0min5sec
11170,-0.7239,0.4445,4.7128,0min5sec
11180,-0.7233,0.4442,4.7125,0min5sec
11190,-0.7228,0.4440,4.7122,0min5sec
11200,-0.7224,0.4437,4.7119,0min5sec
11210,-0.7219,0.4434,4.7116,0min5sec
